# Time-averaged data for fix output_pressure
# TimeStep v_pxx v_pyy v_pzz v_pxy v_pxz v_pyz c_thermo_press
304000 0.0146429 0.0886857 -0.252482 -0.325489 -0.215524 0.0577403 -0.049718
305000 0.0365382 -0.255635 0.784496 -0.408001 0.221016 -0.0545721 0.188466
306000 -0.206612 0.0140523 0.337032 -0.281972 -0.0745059 0.149912 0.0481574
307000 -0.0740991 0.0449554 0.314208 0.0754188 0.111331 0.3392 0.0950215
308000 0.474983 1.12611 0.396826 0.0692256 0.0293132 -0.157797 0.665973
309000 0.524687 0.12317 0.413657 -0.232869 0.0134958 -0.131524 0.353838
310000 0.444752 0.0892895 -0.0127551 0.00215082 -0.203175 0.168704 0.173762
311000 0.247125 -0.0881022 -0.0722882 -0.00210715 0.43793 0.11812 0.0289116
312000 0.131722 0.0491727 -0.20973 -0.218417 0.0854415 0.151592 -0.00961179
313000 -0.0377028 -0.162208 0.0395888 0.172979 -0.110003 -0.24899 -0.0534406
314000 0.404249 -0.534454 -0.270117 -0.326565 0.257645 0.17769 -0.13344
315000 -0.0735067 0.720414 0.173229 -0.221266 0.259882 -0.115102 0.273379
316000 -0.147317 0.22601 0.532764 0.262866 0.373852 -0.0167001 0.203819
317000 0.445641 0.623833 0.418758 0.0540934 0.0570227 -0.169271 0.496077
318000 0.300187 0.257451 0.311887 -0.121613 -0.0315012 0.14428 0.289842
319000 0.574008 -0.278075 0.156129 0.0460861 0.246392 -0.0630033 0.150688
320000 0.0284761 0.348743 0.259212 0.0697022 0.359146 0.144125 0.212144
