# Time-averaged data for fix dave
# TimeStep v_rho
12446000 0.820043
12447000 0.820044
12448000 0.820045
12449000 0.820046
12450000 0.820047
12451000 0.820048
12452000 0.820048
12453000 0.820049
12454000 0.82005
12455000 0.820051
12456000 0.820052
12457000 0.820053
12458000 0.820054
12459000 0.820055
12460000 0.820056
12461000 0.820057
12462000 0.820058
12463000 0.820059
12464000 0.82006
12465000 0.820061
12466000 0.820061
12467000 0.820062
12468000 0.820063
12469000 0.820064
12470000 0.820065
12471000 0.820066
12472000 0.820067
12473000 0.820068
12474000 0.820069
12475000 0.820069
12476000 0.82007
12477000 0.820071
12478000 0.820072
12479000 0.820073
12480000 0.820074
12481000 0.820075
12482000 0.820075
12483000 0.820076
12484000 0.820077
12485000 0.820078
12486000 0.820079
12487000 0.820079
12488000 0.82008
12489000 0.820081
12490000 0.820082
12491000 0.820083
12492000 0.820083
12493000 0.820084
12494000 0.820085
12495000 0.820086
12496000 0.820087
12497000 0.820087
12498000 0.820088
12499000 0.820089
12500000 0.82009
12501000 0.82009
12502000 0.820091
12503000 0.820092
12504000 0.820093
12505000 0.820093
12506000 0.820094
12507000 0.820095
12508000 0.820096
12509000 0.820096
12510000 0.820097
12511000 0.820098
12512000 0.820098
12513000 0.820099
12514000 0.8201
12515000 0.820101
12516000 0.820101
12517000 0.820102
12518000 0.820103
12519000 0.820103
12520000 0.820104
12521000 0.820105
12522000 0.820105
12523000 0.820106
12524000 0.820107
12525000 0.820107
12526000 0.820108
12527000 0.820109
12528000 0.820109
12529000 0.82011
12530000 0.820111
12531000 0.820111
12532000 0.820112
12533000 0.820112
12534000 0.820113
12535000 0.820114
12536000 0.820114
12537000 0.820115
